,fonte,titulo1,titulo2,artista,letra
534,https://www.letras.mus.br/mc-carol/how-deep-is-your-love-caralho/,How Deep Is Your Love Caralho (remix),How Deep Is Your Love Caralho (remix),MC Carol," 
Hoje eu vou jogar minha xota avanço
Minha xota avanço
Vou jogar pro Dordê pro Johnny e o Venancio
Minha xota avanço


Menina sem coração
Bandido apaixonado
E cadê o amor? Foi pra casa do caralho
Bandida sem coração
Parafuso apaixonado
E cadê o amor? Foi pra casa do caralho

Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho
Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho

Foi pra casa do caralho
Foi pra casa do caralho

Dei um fim na relação, você não acreditou
Por causa de traição o amor acabou

E cadê o amor? Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho

Não existe mais amor
A moda é uma pentada
Usando camisinha
Pele a pele é mó furada

E cadê o amor? Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho

Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho
Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho

Foi pra casa do caralho

Quebro ela
Quebro ela
Eu ja peguei o marido dela

Quebro ela
Quebro ela
Eu ja peguei o marido dela

Se você roncar pra mim eu te passo na favela

Quebro ela
Quebro ela
Eu já peguei o marido dela

Quebro ela
Quebro ela
Eu já peguei o marido dela

A chifruda ta piando
Eu vou pegar na frente dela

Quebro ela
Quebro ela
Peguei o marido dela

Quebro ela
Quebro ela
Eu já peguei o marido dela

Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho
Foi pra casa do caralho
E cadê o amor? Foi pra casa do caralho
 "
535,https://www.letras.mus.br/mc-wm/rabetania/,Rabetânia,Rabetânia,MC WM," 
Que hoje eu não tô bom, vou sarrar bundão
Joga tudo, então
Chama aquela amiga que representa
Se concentra e senta


Senta, senta, senta, senta, senta
Senta, senta, senta, senta, senta
Senta, senta, senta, senta, senta
Senta, senta, senta, senta, senta
Câmera lenta, ta, ta, ta

Ô, menina louca
Vou chamando as suas amigas, vai

Senta Rabetania
Quica Rabetchuda, vai
Senta Rabetania
Quica Rabetchuda, vai
Senta Rabetania
Quica Rabe-

Ô, menina louca
Vou chamando as suas amigas, vai

Senta Rabetania
Quica Rabetchuda, vai
Senta Rabetania
Quica Rabetchuda, vai
-betania
Quica Rabe-

Que hoje eu não tô bom, vou sarrar bun-
Ah, fica moscando, besta
 "
536,https://www.letras.mus.br/mc-hariel-sp/mandona-part-oriente/,Mandona (part. Oriente),Mandona (part. Oriente),MC Hariel," 
E era tarde, ela na rua sozinha
Se perguntando, por que ainda não era só minha
E o seu sorriso tinha uma covinha
Que aparece quando ela ri, bem aqui
Ela chegou, eu tava jogado no sofá
Reclamando que eu não atendo o celular
Mulher é foda, adora mandar
E ela achando que é minha dona, assim não dá
Mas quando ela tira a roupa, esnoba e rebola no colo do pai
A cabeça não pensa direito e a gente não sabe o que faz
A gente na cama se entende, sei muito bem o que tu gosta
Ela é esnobe, mas corre atrás
Faz cara feia, me doma, mandona
Faz cara feia, me doma, menina mandona
Menina


Quando ela me chama
Com a vozinha rouca de uma noite mal dormida
Nessa hora ela me ganha
Hipnotizada, ela veio só de calcinha trazer meu café na cama
O mundo todo lá fora, nós numa prosa gostosa
A gente ri e dança
O mundo todo lá fora, toca o som que ela mais gosta
A gente goza e transa, samba
Toda envergonhada, pique criança levada querendo atenção
Eu mato no peito e te dou condição
Sei que vale a pena, e vai
Quando ela me chama
Com a vozinha rouca de uma noite mal dormida
Nessa hora ela me ganha
Hipnotizada, ela veio só de calcinha trazer meu café na cama
O mundo todo lá fora, nós numa prosa gostosa
A gente ri e dança
O mundo todo lá fora, toca o som que ela mais gosta
A gente goza e transa, samba
Transa, samba
Transa, samba
Uma mistura louca
Uma mistura louca que eu provei e gostei
Difícil confessar que até me acostumei
Com você do meu lado me ensinando o que eu já sei
Ou eu te contando histórias da constituição sem lei
Fica mais um pouco, até o Sol sair
E só vai embora quando ele voltar
Quando a lua vim nós tenta insistir
Quando o Sol chegar tentamo enganar

Então fecha a cortina e vem cá
Faço tu acreditar que realmente manda
Desliga esse celular e para de enrolar
Vem aqui pra cama

Ela vem só de calcinha, tipo uma visão de filme
Parecia que eu era o Drake e ela a mina do meu clipe
Jogando a bunda pra cima, menina mandona
Uma princesa na pista e uma p- na cama
Passamo a tarde toda aqui no quarto
Já é de madrugada, mas pra nós ainda é cedo
Deixa ela mandar, pedir que eu faço
Porque ela sempre manda e, às vezes, eu obedeço

Quando ela me chama
Com a vozinha rouca de uma noite mal dormida
Nessa hora ela me ganha
Hipnotizada, ela veio só de calcinha trazer meu café na cama
O mundo todo lá fora, nós numa prosa gostosa
A gente ri e transa
O mundo todo lá fora, toca o som que ela mais gosta
A gente goza e transa, samba
Transa, samba
Transa, samba
Uma mistura louca
 "
537,https://www.letras.mus.br/mc-th/que-cheirinho-de-sexo/,Cheirinho de Sexo,Cheirinho de Sexo,MC TH ," 
Que cheirinho de sexo
Que cheirinho de sexo
Que cheirinho de sexo
Que cheirinho de sexo


Eu boto
Se eu bota
Ela pede soca
Se eu catuco
Ela geme e goza
Mas que filha da puta
Viciada em piroca

Se eu boto
Ela pede soca
Se eu catuco
Ela geme e goza
Mas que filha da puta
Viciada em piroca

Se revela que tu não é moça
Ta na quele clima
Passa a boceta na pica
Passa a boceta na pica
Passa a boceta na pica
Passa a boceta na pica
 "
538,https://www.letras.mus.br/mc-kekel/fui-partiu-aonde-e-o-mandela/,Partiu,Partiu,MC Kekel," 
Minha mulher começou a discussão
Mas é claro eu nem dei atenção
Eu peguei meu celular
Entrei no WhatsApp e chamei meus irmão


Perguntei onde era o rolê
Que hoje a noite ia comparecer
Na sequência eles deram risada
Falaram: Kekel, logo você?

Eu tô brigado com a mulher
Então eu vou dá fuga nela
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?

Eu tô brigado com a mulher
Então eu vou dá fuga nela
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?

Minha mulher começou a discussão
Mas é claro eu nem dei atenção
Eu peguei meu celular
Entrei no WhatsApp e chamei meus irmão

Perguntei onde era o rolê
Que hoje a noite ia comparecer
Na sequência eles deram risada
Falaram: Kekel, logo você?

Eu tô brigado com a mulher
Então eu vou dá fuga nela
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?

Eu tô brigado com a mulher
Então eu vou dá fuga nela
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
Fui
Partiu, aonde é o Mandela?
 "
539,https://www.letras.mus.br/valeska-popozuda/festa-na-baru/,Festa Na Baru,Festa Na Baru,Valesca Popozuda," 
Tu me chamou pro esquenta
Tava toda animada
Pensei que ia ser privê
Mas entrei numa jogada
Todo mundo se pegando
Não tava entendendo nada
Ai meu Deus, é uma suruba
E eu só queria uma sentada!


Vem pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (chama ela que ela vem)
Tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (ah, ah)

Vai pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (só no cu, piranha)
Vem, tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (ah, ah)

Vai pra festa na Baru
Tomar surra de piru
Tá na boca e tá no cu (só no cu, piranha)
Vem, tu vai ver como é que é
Pega homem e mulher
Vai de frente e vem de ré (chama, chama ela, ela)

Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu

Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
Eu boto no cu, o piru sai na boca
Eu boto na boca, o piru sai no cu
 "
540,https://www.letras.mus.br/mc-hariel-sp/camera-lenta-part-gaab/,Câmera Lenta (part. Gaab),Câmera Lenta (part. Gaab),MC Hariel," 
Quantas posições?

Quantas posições será que essa mina aguenta?
Senta em câmera lenta
Quantas posições será que essa mina aguenta?
Senta em câmera lenta


Você já sabe qual é
Sonho de qualquer mulher
Hoje minha música toca no baile
Tu sai com as amigas pra dar um rolé

Hoje não vai ter café
Você já sabe qual é
Final de baile, vem pra minha casa
Ou então, mete o pé

Procurando um meio termo pra me expressar
Eu quero te comer mas eu não quero ser vulgar
Cansei de te passar uma imagem familiar
Vou resumir, sem te enrolar

Sei que tu quer transar, e eu também
Traz a camisinha pra não ter neném
Sei que tu quer transar, e eu também
Traz a camisinha pra não ter neném

Sei que tu quer transar, e eu também
Traz a camisinha pra não ter neném
Sei que tu quer transar, e eu também
Traz a camisinha

Joga na minha cara, amor
Seu instinto de piranha
Chama sua melhor amiga
Amiga de confiança

Eu quero fazer ménage
Hoje eu vou foder a 3
Vai, faz a fila e vem uma de cada

Joga na minha cara, amor
Seu instinto de piranha
Chama sua melhor amiga
Amiga de confiança

Eu quero fazer ménage
Hoje eu vou foder a 3
Vai, faz a fila e vem uma de cada vez

Vai, faz a fila e vem uma de cada vez
Sacanagem hoje é homenagem pra minha ex
Vai, faz a fila e vem uma de cada vez
Vai, faz a fila e vem uma de cada vez

Vai, faz a fila e vem uma de cada vez
Sacanagem hoje é homenagem pra minha ex
Vai, faz a fila e vem uma de cada vez
Vai, faz a fila e vem uma de cada vez

Senta em câmera lenta
Senta em câmera lenta

Quantas posições será que essa mina aguenta?
Senta em câmera lenta
Quantas posições essa mina aguenta?
Senta em câmera lenta

Quantas posições será que essa mina aguenta?
Senta em câmera lenta
Quantas posições será que essa mina aguenta?
Senta em câmera lenta

Quantas posições?
Quantas posições?
 "
541,https://www.letras.mus.br/mc-denny/jogando-free-fire-part-mc-fefe/,Jogando Free Fire (part. MC Fefe),Jogando Free Fire (part. MC Fefe),MC Denny," 
Os mano tá embrazadão, chapadão de Del Valle
Os mano tão embrazadão, chapadão de Del Valle
Eu pulei de paraquedas e caí no meio do baile
Eu pulei de paraquedas e caí no meio do baile


E as novinha jogando a rabeta, e os moleque jogando Free Fire
E as novinha jogando a rabeta, e os moleque jogando Free Fire
Ei! Puta que pariu, isso que é brisa de verdade
Oi! Puta que pariu, isso que é brisa de verdade
E as novinha jogando a rabeta, e os moleque jogando Free Fire
E as novinha jogando a rabeta, e os moleque jogando Free Fire

Nós pega firme e quebra a cama, por isso que elas gama
Arruma confusão na rua e é nós que ganha fama
De segunda a segunda tô com uma diferente
Elas tampa na porrada por causa do Denny
Elas tampa na porrada por causa do Denny

E as novinha jogando a rabeta, e os moleque jogando Free Fire
E as novinha jogando a rabeta, e os moleque jogando Free Fire
Ei! Puta que pariu, isso que é brisa de verdade
Oi! Puta que pariu, isso que é brisa de verdade
E as novinha jogando a rabeta, e os moleque jogando Free Fire
E as novinha jogando a rabeta, e os moleque jogando Free Fire
 "
542,https://www.letras.mus.br/mc-felipe-boladao/1678398/,Castelo dos Horrores,Castelo dos Horrores,MC Felipe Boladão," 
A Porta do Castelo de Horror vai se abrir e monstros
horrorendos vão sair, vai ser a grande contaminação do
primero comando sangue bom.


(Refrão) 2x


Subiram o morro maquinado, foi tiro pra todo lado mó
perigo do caralho e alguém foi baleado, ai fudeu, ai
fudeu, pelo que sei era inocente não portava
entorpecente 12 anos adolecente olha o que eles faiz
com a gente, é chapa quente, é chapa quente, é um
momento de desabafo que eu não sei mais o que faço com
essa situação, digão, quero ressusitar Tupac quero usar
cabelo black eu me garanto no refrão sangue bom, facíl
é vim aqui na minha favela derrubar a moral dela mais
de 30 camburão então, sei que o crime não é licítô
mais deixo bem explicítô que o bonde é pesadão.

(refrão) 1x

É um espelho de revolta que eu quero que de a volta,
que por mais que seja torta vai ser a minha reação,
então... tem coisas que não da pra aceitar nego vem te
insutar com dedo na cara e pá, mó sufoco assim não da
Rá, sobreviventes da favela que matam e morrem por
ela, histórias de donzela é fora de cogitação, passa
longe sangue bom.. aqui a realidade é nua e crua, feia
estranha e obscura, aqui tem mais é viatura descendo a
próxima rua, descendo a proxima rua.

(Refrão) 2x
A porta o que, A Porta do casterlo de horror vai se
abrir e monstros horrendos vão sair vai ser a grande
contaminação do primeiro comando e sua nação.

A revolta que eles vem gerando já tá si ploriferando,
cada vez mais aumentando e varios mano se jogando, eu
quieto no meu canto continuo assim cantando vo
versando e vo rimando e vo se pergutando até quando,
até quando, uma vez por julgar por aparencia eles
tiveram a paciencia de uma hora inconsequencia aplica
um enquadro no chão...meu mano como é constrangedor
independente da cor, vagabundo ou trabalhor, isso é
abuso de poder, pode cre, nois todos somos iguais nem
a menos nem a mais e temos medo de viver, por
que... estive aonde acaba o seu ali começa o meu direito de
viver.

(Refrão)
 "
543,https://www.letras.mus.br/mc-menor-da-vg/conto-do-pescador/,Conto do Pescador,Conto do Pescador,MC Menor da VG," 
Eu nunca vi ninguém dançando como essa mina
Eu nunca vi nenhuma dançar como essa mina
De frente ela me deixa louco
De costa ela vem e me fascina
De frente ela me deixa louco
De costa ela me fascina


Tava eu e o Jorginho apavorando na festa
Quando apareceu a gostosa e se é gostosa me interessa
De repente percebi já estava encantado
Com a gata hipnotizando e o baile hipnotizado

Eu falei que tava bom, mas ainda vai melhorar
É fato que eu quero ela e esse fato eu vou consumar
Dez minuto de ideia e ela já abraçou
E foi aí que a sereia caiu no conto do pescador

Eu nunca vi ninguém dançando como essa mina
Eu nunca vi nenhuma dançar como essa mina
De frente ela me deixa louco
De costa ela vem e me fascina
De frente ela me deixa louco
De costa ela me fascina

Eu nunca vi ninguém dançando como essa mina
Eu nunca vi... nenhuma... hahaha...
Porque de frente ela me deixa louco
De costa ela vem e me fascina
De frente ela me deixa louco
De costa ela me fascina

Tava eu e o meu bonde apavorando na festa
Quando apareceu a gostosa e se é gostosa me interessa
De repente percebi já estava encantado
Com a gata hipnotizando e o baile hipnotizado

Eu falei que tava bom, mas ainda vai melhorar
É fato que eu quero ela e esse fato eu vou consumar
Dez minuto de ideia e ela já abraçou
Foi ai que a sereia caiu no conto do pescador

Eu nunca vi ninguém dançando como essa mina
Eu nunca vi nenhuma dançar como essa mina
De frente ela me deixa louco
De costa ela vem e me fascina
De frente ela me deixa louco
De costa ela me fascina

Eu nunca vi ninguém dançando como essa mina
Eu nunca vi... nenhuma... hahaha...
Porque de frente ela me deixa louco
De costa ela vem e me fascina
De frente ela me deixa louco
De costa ela me fascina
 "
544,https://www.letras.mus.br/mc-kevin-o-cris/voce-joga-sua-rabeta/,Você Joga Sua Rabeta,Você Joga Sua Rabeta,MC Kevin o Chris," 
Tava na comunidade
Muito à vontade, fumando um do bom
Fumando um do bom
Várias bitch no meu alvo
Mano, papo reto
Eu tô malvadão
Eu tô malvadão


Eu tô no baile do Egito
Embrazando com as bitch
Isso que é vida
A putaria começa
Quando o Denilson toca
Quando vem as bebida

Você joga sua rabeta
Faz a pose empina de costas
Sacanagem com safadeza
Agiliza sua gostosa

Você joga sua rabeta
Faz a pose empina de costas
Sacanagem com safadeza
Agiliza sua gostosa
 "
545,https://www.letras.mus.br/gaab/coracao-de-mae-part-mc-hariel/,Coração de Mãe (part. MC Hariel),Coração de Mãe (part. MC Hariel),Gaab," 
Coração de mãe sempre cabe
Hoje tá com o Hariel com Gaab
Putaria eu sei que você sabe
Então bebe, vai, fica à vontade, ave
O céu às vezes fica cinza
Com momentos de desconfiança
Você trouxe te volta a esperança
Desde de quando entrou na minha vida


Então, baby, vem que vem
Baby, vem que vai
Baby, faz como ninguém jamais faz

Baby, vai, vem, me beija e não para mais
Baby, vai senta ,senta ,senta ,senta vai
E não para mais
E não para mais
Olha pra frente e não vai querer olhar pra trás
E não para mais
E não para mais

O que tá acontecendo entre a gente é demais
Eu quero te satisfazer
Eu gosto tanto de te dar prazer
Tem ver feliz, me faz feliz
Agradeço à vida por me apresentar você

Coração de mãe sempre cabe
Hoje tá com o Hariel com Gaab
Putaria eu sei que você sabe
Então bebe, vai, fica à vontade, ave
Se prepara que hoje é sem massagem, ave

Hoje tá com Hariel com Gaab
Respeitosamente sacanagem, ave
Então bebe, vai fica a vontade
Facilita o jogo e vem pra perto de mim
Dança como se essa noite fosse o fim

Dá essa porra toda e bola outra finin
Uma dose de whisky outra dose de gin
Eu não sei pra onde vamos
Só sei que eu vou te levar
Não me pergunte meus planos
Vai devagar pra não se assustar, menina
Gosto de uma fama que é maluca

Eu não to pronto pra lidar com essa situação
Não me espere hoje
A minha mente não é tua
Mas algo em ti me chamar atenção

Vai dizer que você
Não quer fazer amor?
Cola com as amigas
Que eu to com uma pá de amiga
A festa é tipo um coração de mãe que sempre cabe, cabe, cabe

Hoje tá com o Hariel Com Gaab
E não pode ficar suave, ave
Então bebe, vai, fica à vontade
Putaria eu sei que você sabe, sabe, sabe
É o Hariel e o Gaab
 "
